0	3	5	1	2
0	1	2	3
0	3	2	0	4
4	2	7	4	6	0
1	2	3	8
7,6	4	10	2	8
2	5	4	6	3
0	2	0	6
0	2	5	7,8	5
0	1	1	7	18	4
2	30	7	6	5	1	4
1	3	4	2	0
6	1	6	11	0
4	3	5	1	0
1	2	0	4
0	2	1	9	6
0	1	5	2	3	4
1	2	6	3	5
1	2	4	7	1
1	4	2	3
0	2	1	7	4	6
1	2	5	4
0	1	2	3
0	1	3	14,4	5	0
0	2	6	1	5	9	14
8	10	11	1	0
4,10	2	10	1	8
1	2	5	2	4
1	2	4	3	5
1	8	2	3	9
4	5	2	6
1	2	7	5	4
3	4	5	10	1
1	2	21	6
1	2	6	4	13	0
2	5	7	3	0
1	2	4	3	5	0
1	2	4	10	14	0
2	1	3	0	5	6
5	2	1	6	7
5	2	4	6	3	0
0	1	2	4
1	2	3	5
1	2	3	4	5	0
1	2	1	4	5
1	2	3	5	7	8	0
3	2	1	5	4
4	1	2	24	5	0
4	1	2	5	6	0
1	2	5	14
7	1	0	8	12
4	4	5	1	1	0	6
1	2	5	3	0
1	2	3	9
0	1	2	10
0	2	1	20	3
2	3	7	9
0	5	5	6	0
0	2	3	5	1	4
2	3	1	5	4
1	5	6	4	7
1	2	3	6	5
0	1	5	2	3	4
1	2	4	6	11
1	3	4	2	5	0
0	1	4	7	5
3	2	1	4	5
14	2	5	0	20
2	3	4	5	1
1	2	5	4	6	0
2	3	4	7	2	1
1	4	2	3
1	3	2	8,7
4	1	5	2	0
0	1	3	2	4
4	1	2	5	6
1	2	3	6	5	0	10	7
1	2	8	4	3	0
2	5	6	4
5	5	3	6	0
5,4	7	11	20	13
1	2	4	7	0	6
4	1	2	5	0
0	1	2	3	4	9
1	2	7	3
2	3	4	5	0
1	2	21	5	4
1	5	2	4	0
3	1	4	6	2
1	2	4	3
1	4	5	2
5	2	4	3
1	2	5	6	3
0	1	3	8	2
1	2	4	3
1	2	4	8	6	0
1	2	4	7	5
4	1	2	5	0	6	7
1	2	4	6	3	0
3	6	1	2	7
3	2	5	1	6
0	0	5	4	1
2	3	7	8	0
1	2	4	5	3	0
3	1	5	4	6	11
4	1	2	6	5	0
1	2	3	7	6	0
1	2	4	3	0
2	7	3	6	1
5	4	7	2
1	2	8	1	5	2
1	6	9	0	5
0	1	5	2	0	6
1	4	10	2	8
1	2	3	5	4
4	2	27	5	7	0
1	2	3	4	6	0
0	3	6	1
1	3	4	9	2	0
1	2	7	5	4
4	18	6,2	1	5
4	1	5	2	6
4	5	2	1	0	10
1	2	5	7	3
1	2	3	5	11
4	5	1	6	32
1	0	1	2	6	9
1	2	3	6	5	11
0	4	3	1	0	5
1	2	0	4	0
0	1	5	6	2
2	3	1	0	4
1	2	6	5	3	0
4	1	9	10	3	2
1	2	3	0
1	2	5	14	4	8	0
2	3	4	1	-1
1	2	3	4	5
2	3	4	5	0
1	5	2	3
1	2	6	5,4	7	0	10	8
2	3	4	7	5	1
1	1	6	22	2
6	7	10	0
0	1	2	3	5	4
1	2	4	3	0	5	6
2	3	4	9	7	11	0
1	2	6	5	4
4	7	8	10	2
1	5	2	6	4	0
1	2	8	9
3	2	5	7	0
2	3	4	5	1
4	5	8	1	0
1	2	4	3	5	0
0	4	3	5	2
5	2	1	7	3
5	15	8	1	14
1	2	4	5	3
3	2	8	1	2	0
0	1	2	5	6	7
3	4	2	5	6
1	2	6	4
1	2	11	4	5
4	2	1	0	11
3	4	2	1	0	12
1	2	3	4	5
1	2	5	9	4
4	5	2	4	7	0
2	3	6	4	1	7	0
1	2	4	4
1	5	2	6	4
0	1	2	5	4
2	4	3	7
2	3	1	8	7
1	4	3	5	6
2	4	6	3	5
3	1	2	4
1	2	4	3	5	0
1	2	3	6	0	4
1	4	2	7	6	0
1	2	4	3	5
1	3	2	4
5	1	6	3	7	0
4	2	3	4	9	0
4	2	1	5	0	10
0	1	2	4
8	6	1	11	12	9	0
0	1	28	5	4
0	4	2	3	1	5
7	2	1	4	5
0	3	4	1	2	7
4	2	6	1	11
0	2	1	3	4
1	2	4	5	3	0
3	3	2	4
4	2	6	1	7	0
0	3	1	2	9
1	5	2	7	4	0
0	1	2	8
4	2	1	5	8	0
3	5	4	1
1	3	2	4
0	3	1	2	4
1	2	8	4	5	0
1	2	6	5	3
3	10	5	9
1	2	3	3
1	2	2	4
0	6	8	1	7
4	6	3	2	-1
1	2	14	1	5
0	1	5	6	4
3	1	7	2
0	1	6	20	5	2
4	6	11	10
1	2	4	6	0	9	5
1	2	4	5	3	6	0
2	3	4	5	1	0
6	4	8	2
5	6	3	2	16
1	3	5	6	8	0
0	4	1	2	6
1	2	7	8
1,2	4	9	10	0	20
0	10	9	5	1	2
0	1	4	2	3
1	2	3	4	5	8	0
4	1	10	16	7
2	3	1	4	0	5
2	3	4	5	2	2
1	2	5	4	6
1	2	1	8
3,2	4	5	7	0
2	3	1	4	5
4	2	5	1	6
2	3	5	4
0	0	1	3	4
0	1	2	4	3
0	1	3	4	2
1	5	2	4	0	8
2	3	4	7
0	3	2	1	6
1	2	3	1	6	7	0
1	2	3	8	5
1	2	6	7	1	0
4	5	14	9
2	3	6	1	0
1	2	4	3	7	0
18	10	6	4	27
0	1	2	3	5
0	10	11	10	12
0	2	1	3	5
1	3	0	9	0
1	2	3	5	4
0	1	7	3
2	5	8	7
1	2	4	5	7
1	2	3	4	5
1	6	7	8
1	2	4	3	8	6
1	2	6	4	5	0
1	1	0	2	25
1	2	5	4	9
6	1	3	4	7
3	4	5	6
5	14	3	9	6
1	2	3	5	6	0
5	1	2	11	10
0	4	2	5	1	3
1	2	3	5	4
5	1	3	2	8	0	7
0	1	2	2	1
1	2	3	8	5	0	7
0	4	3	10	1
0	1	2	1	12	0
4	5	6	21
1	3	2	25	0
1	2	3	3	4
1	2	5	4
1	3	3	7
1	2	7	3	9
0	1	4	2
1	2	5	4	4
4	5	1	2	6	0
1	2	4	5	4
4	2	1	5	9	0	7
0	1	2	5
9	2	3	0	0
2	3	7	6
1	2	17	3	6	0
1	6	2	16
3	2	5	4	1	7
0	1	4	2	7	8
4,5	9,8	13	1	19	14
0	2	1	7	0
0	1	16	3	2
0	2	1	4	3	6
1	2	7	4	3
0	1	5	2
1	2	4	0	5
5	6	8,9	20	7
1	4	5	5
3	2	1	5	7	0
1	2	3	12	15	6	0	23
1	2	3	4	15	8
4	2	5	1	9
1	24	7	5	9	0
2	5	5	4
1	2	3	5
4	5	2	6	1
0	2	1	4	3
1	2	3	6	4	0
1	2	5	7	4
5	1	2	0	3	4
2	5	3	1	4
1	2	4	5	7	0
4	1	2	8
1	2	6	5	8
0	3	2	4	1	5
1	2	6	4	5	0
1	5	2	7	6
1	2	4	3	0
0	1	13	7	8
1	8	7	9	3
0	3	1	7
1	4	3	2
1	2	4	49	3	0
3	6	2	8	7
1	2	6	9	0
5	3	2	7	0
4	1	7	5	2
2	6	4	9
1	8	5	7	0
2	7	8	4	1	5
0	2	1	3	4
0	1	2	5	4
0	1	2	0	4
5	1	2	8	10	0
5	1	2	6	7
5	6	9	2	1	13
1	2	6	4	3
4	5,6	9	11	10	1,2
0	3	2	1	5
0	1	2	7	3
3	1	4	8	7
4	6	1	7
0	6	7	3	4
1	3	5	2	4
1	2	3	4	0
1	2	6	3	4
5	8	11	9
2	1	1	4	0
0	8	2	3	1	7
1	2	3	8
1	3	6	2	5	0	7
1	4	2	5	9
3	1	2	4	8
3	6	7	4	1
2	2	5	6	1
0	1	2	3	0	6
0	7	10	6
1	2	4	7	8
0	1	5	7	9	3	4	6
1	2	3	6	4	0
0	1	6	5	9	4	7
4	2	5	1	6
2	3	4	1	0
1	2	5	4
1	2	7	3	4
1	15	7	3	0
1	2	4	5	0
1	2	3	4	6
1	2	3	4
1	6	3	4
2	8	10	5	1	6
0	1	4	5
0	2	4	1	6
1	2	4	5
5	2	5	7
1	3	4	6	2
4	5	1	3	0
1	2	4	3	0	6
0	3	2	4	1
5	2	3	7	5	9	0	25
5	1	3	6	7	0	12
1	2	7	8	4	0
1	2	4	3	6
1	10	5	3	1
1	2	6	5	4	0
1	2	5	3	7	0
7	9	7	10
1	2	5	3
2	3	4	6	0	1	5
4	14	1	17	0
1	2	4	5	7
1	2	4	5	3	7	0
1	2	2	4	0
13	16	20	8
1	2	6	8	28
1	3	2	4	8	0
1	2	4	4	6
6	7	3	8	1	0
2	1	3	7	1
1	2	3	10	4
0	1	2	5	4	20
1	2	4	13
1	2	5	17	4
0	1	3	2	5	18
0	1	2	3	4	6
1	2	3	8	4	6
1	3	6	7	28
2	3	6	4	5
1	4	3	2
1	3	4	2	8
1	2	3	4	5	0
0	8	2	4	8
3	5	1	6	10
0	1	2	3	6
2	3	4	1	5	0
1	2	6	5	7	0
2	3	6	4	0
2	3	7	1	0
3	7	8	6
1	2	4	6	7
0	1	3	2	4
1	2	4	3	7
0	2	6	8	5	7
0	1	2	4
4	2	5	6	0
1	2	5	27	4
1	4	2	5	3	0
0	6	8	0	1	7
1	2	4	1	5	0
1	3	2	7	4
0	4	1	4
1	2	1	6	39	0
1	3	6	5
0	7	14	17	6
4	1	6	2
5	1	3	6	7	0
0	4	3	2	6
1	2	4	3	5
0	1	2	4	3
0	3	4	1	2
0	2	3	7
11	1	6	5	8	0
2	1	5	8
5	1	3	9	7
2	3	1	0	4	6
4	2	5	8
1	4	7	6	9
1	3	8	4
4	9	1	9	2
3	3	2	5	1	14
0	1	3	2	25
1	2	0	1	6	0
1	2	46	3	4	3
1	3	6,7	8	0
0	5	5	2	4
6	9	3	10
1	2	13	5
1	2	4	7	3
4	1	2	7	5,19	0
0	1	11	10
2	1	0	9	3
1	2	5	3
4	1	6	7
4	1	2	6	0
4	1	2	6	0	5
1	2	6	13
1	2	4	3	13	0
2	3	4	0	1	6
1	2	6	4	5
1	6	8	3,2
2	-1	3,4	2	7	2
1	2	4	9
1	2	3	4	0
1	2	5	4	3
1	2	8	0	4
1	2	5	4,3	6	0
4	2	1	7	5	8	0
3	4	5	2	1	0
1	10	1	3	5
0	1	9	8	9
2	1	3	5	4
2	3	7	8	5
1	2	3	9	4
1	2	0	5	6
1	2	3	0	4
1	2	4	3
1	2	4	13	5	0
1	2	3	17	0
1	2	3	4	7
1	2	6	4	3
1	2	8	3	7	0
4	2	7	5	12	1
0	5	2	3	6
0	1	2	3
4	2	6	1	3
4	1	2	5	8	0
1	2	5	3	13
0	5	1	2	9	3
1	2	5	8	10	7	0
1	2	10	9	0
1	2	4	7	0
1	2	3	4	0
3	2	4	1	6
1	2	4	5	3
0	1	3	4	2
3	1	4	2	0
1	6	4	2	0
0	2	3	1	8
1	2	3	0	4	7
4	1	6	2	0
2	5	4	6	1
1	2	5	6
2	3	1	4	0
4	2	15	10	0	1	6
1	2	3	4	0	7
1	2	4	10	0
1	2	11	6	5
1	2	3	4	9
1	12	6	7	0	8
1	2	4	1	3
1	2	3	8	0
1	2	5	9	0	22
1	2	4	3	5	0
1	2	5	4	10	0
2	3	1	5	4
3	1	2	6
3	1	5	4
1	2	5	1	13
1	3	2	7	4
2	3	2	4	5
1	2	3	4	5
2	3	4	5	0
1	3	15	9
1	2	4	3	0	11
2	0,5	3	1
2	3	1	8	0
0	4	8	6
1	2	9	0	6
2	3	5	4	1
1	9	2	6	7	0
1	2	3	4	0
5	1	6	0	7	3
4	2	4	1	0	101
1	2	3	4	5	0
0	3	1	7	4
0	1	2	4	7
1	2	5	6	4
2	5	3	6	0
1	2	3	4
1	2	4	6	0
4	6	1	8	0	2
1	2	5	7	6
0	50	3	2	12	4
4	1	2	5	0	6
1	2	4	7	6	13
0	6	10	11
1	2	3	5	0
1	2	4	3	3
1	2	3	4
3	2	9	17
0	1	2	4
5	1	10	6	2
2	14	3	12
1	6	5	8	2
1	2	5	8	6
1	14	7	1
6	3	1	8	7
1	2	4	3	5
2	1	4	8
1	3	4	6	2
1	3	2	6	5
1	2	3	9
1	2	1	4	22
1	2	4	5	3	0
2	3	4	1	8
0	1	5	4	10
7	2	5	9	8
2	4	3	5	0	1	6
0	5	1	3	6
0	1	4	2
4	5	7	2	1	8
1	2	3	4	6
1	2	4	8	0
1	2	4	3	5
2	3	5	0	1	4
5	0	2	11	1
1	2	3	7	4
0	1	2	4	10
0	1	5	6	36	18
4	1	5	2	0
1	2	3	4	7	0
5	1	27	3	2	0
0	2	3	1	4	5
1	2	3	3	6	0
3	4	5	8
0	3	6	4
1	2	4	5	7
1	2	6	8	5	0	4	10
1	2	6	8	0	0
9	4	2	12	11	0
4	1	5	2	6
1	3	4	5	8	7	0
0	9	7	2	12	1
2	3	5	8	9
1	2	4	5	3	7
2	9	3	4
1	2	6	5	7
1	2	3	6	0	64	7
3	6	7	1	0	2
1	2	4	3	5	8
1	2	6	8	5
0	2	3	1	6	7
0	3	2	1	8	6
1	7	5	8
0	1	3	4
1	2,45	7	6	-1
1	38	3	6	4	0
1	2	3	0
0	3	0	9
1	4	5	3
1	2	5	3	4
1	2	3	5	3
1	2	7	3	5	6	10
10	1	13	8	0	33	14
1	2	7	6	0
4	2	6	1	7	0
1	2	13	17	10
1	2	3	4	5
4	7	2	6
1	2	6	3
1	2	8	7
1	2	3	2	5	0
1	9	7	10	6
0	1	6	4
1	14	2	3	4	0
4	5	2	1	0
1	2	5	6	4
1	2	6	5	2	13	0
2	0	1	4	5
6	3	4	5	1
1	2	4	2	3
4	1	2	7	6	0
1	3	2	4	5	0
0	1	4	6	2	8
1	2	7	3
1	2	5	10
1	3	2	4	0
1	2	6	7	4	9	0
1	2	4	5	3
2	3	4	1	0	6
1	2	4	3
0	1	3	8	6	7
1	2	7	3	2
1	3	4	5	5
2	1	4	3	8
0	5	8	2
10	4	2	3	0
1	2	3	5
4	8	9	10	1
6	7	2	1	8
1	26	4	5	6	7
1	2	4	8	5
1	2	5	4	9	11
2	1	3	0	4
1	2	4	6	23	0
4	2	5	6	1	7	0
0	1	4	2	8
5	6	0	7	1	2
2	4	7	8	3	1	5
0	1	20,8	2	4	9
1	2	6	5
3	2	4	3	7
1	2	4	9	7	0
0	1	2	3	5
1	2	6	7
4	1	0	8	12	2	6,2
0	1	0	7	9
4	2	5	6
20	8	17	3	18
4	2	8	1	10	0
1	2	3	5	0
4	1	2	5	6
1	2	4	5	6
1	2	4	6	0
2	3	1	9	0	6	4
3	4	1	5
2	4	6	10
1	2	10	3	5
0	1	2	6	3	4
4	5	2	8
1	2	5	6	4	0
4	15	2	5
1	6	5	2
2	3	4	1	0
3	5	6	7	1	2
2	3	5	1	4	0
4	1	5	2	0	8
1	2	3	3	0
1	2	3	5	6	0
1	2	3	6	0
1	2	6	7	0	0
0	2	1	10	5	7
3	1	4	2	3
1	2	3	4	6	0
4	2	5	1	8	0
1	4	2	3	8
1	2	5	7	4	6	0	8
0	2	1	5	4
0	3	2	1	4	5
2	3	4	6
0	1	2	4	3
1	2	2,12	3
1	3	8	5	6
1	2	4	6	0
6	2	8	0	9
0	3	2	1
0	1	5	2	6
1	2	3	6	5	0
0	1	2	5	4
1	3	5	0	4
1	4	2	3	7
1	2	6	5	3	13
1	10	8	2,3	12
1	2	1	4	5
1	2	4	3	6
1	2	3	7	0
2	3	4	7	1	0
3	5	1	0	6	4
1	2	3	5	0	6
3	5	2	6	3	1
1	2	5	3	4
1	2	3	7	9	8
1	3	2	4
0	1	3	5
2	3	5	1	39
1	2	5	6	4
4	2	1	5	7
4	1	2	5	0
0	1	4	2
2	3	4	1	0
3	8	2	1	7
1	2	3	5	6	0
1	2	4	3
1	2	3	4	5
1	6	4	3
2	3	2	4	1
1	2	9	10	0
1	2	9	4	8	5	0
0	1	2	4	3
0	3	1	2	4
4	5	6	1
1	2	6	3	0
0	1	5	2	0	6
0	1	4	2	6
4	2	5	12	1
0	1	3	2	4
1	2	5	3	4	0
0	1	2	5	4
4	1	2	5	6	0
1	2	5	9	4
1	2	4	5	3
0	5	2	4	1
1	2	6,5	4
0	1	2	6
1	2	3	16
2	4	10	7	9
2	2	1	3	5
0	2	3	4	1
4	2	4	21	3
2	3	6	0	1	0
0	9	2	4
0	1	2	5
1	2	5	4	3	0
1	2	2	5	1	0
1	2	4	7	9
1	2	3	4
4	5	2	1	8
1	2	1	6	0
1,0	4	3	5	9
3	1	2	14	18	0	3
1	2	3	4	9	6	0
0	3	4	5	0
1	2	3	4	7
5	0	6	4	7
0	2	5	8	1	3
2	1	6	5	1	11
43	2	5	6	4	0
0	1	16	0	17
1	2	4	5
1	2	3	5	4
3	5	2	10
1	2	5	4	6
1	4	2	7	8	11	0
2	3	6	7	0
4	2	5	6
4	1	4	0	2
1	2	3	5	7	6	4	8	10
2	3	4	6	0
3	4	6	7
2	3	4	6	1
1	2	4	5	6
1	2	5	4	0
4	2	1	6	3
2	1	2	5	7
0	3	2	4	1	5
35	1	2	3	5
1	2	3	14	4
2	7	11	3
2	3	4	1	5
1	2	3	5	0
1	2	6	3	9	4	0
4	3	10	1	5	0
3	5,6	9	7
1	2	4,9	7	8
0	1	2	5	8
3	1	2	5	6
1	2	4	6
0	3	2	1	4	8,9
1	2	5	6	0
4	1	2	3	5	0
0	1	2	4	3
4	2	1	5	6	0
0	6	7	4	6
4	2	9	1	10	0
3	2	3	6	5	7
5	2	5	4	0
1	2	4	5	6
1	22	4	23	11
1	2	4	3	0
0	2	4	7	1
5	1	10	8
1	2	5	4	6	0
1	3	2	4	7
1	2	4	3
0	1	4	2	5
3	3	2	4	5
1	2	8	4	6
4	6	7	3	1	0
3	5	1	4	2
0	4	2	8
1	5	4	11
0	14	2	4
1	12	5	6	3
4	5	1	2	6
4	1	7	2	5
1	2	6	5	0
1	2	6	5	8	0
0	1	2	3	4
1	2	3	3
1	3	6	5	7	0
2	2	3	5	4	1
1	2	4	5	3
0	3	2	1	7
2	3	4	1	5
1	2	7	9
1	6	7	11	5	2
0	1	2	5	4
4	1	5	6
1	2	4	5	3
1	2	5	4	0	15
1	2	5	3	7	0
7	1	9	13	12
1	6	7	2	4
1	4	3	2
1	4	2	3
1	2	5	3	9,8	0
0	1	2	5	3
0	1	2	7	5	3
0	5	2	1	3	7
1	2	0	12
1	2	5	7	3	6
2	3	1	14	0	16
3	4	2	11
0	1	2	1	7
1	3	7	5	6	0	8
0	2	3	8	1	6
3	4	5	18	0
6	2,1	15	7
1	2	5	7
0	4	5	8	2	1
0	3	1	18	7
2	3	10	4
0	3	2	4	1	5	7
2	3	1	4	0
1	2	17	10
1	2	4	5
1	2	3	5	8
2	7	5	1	6
2	3	1	4	10
2	3	4	0
1	2	3	4
4	5	9	7
1	2	4	8	5	0
2	3	4	7	5	0
1	2	4	9	7	0
4	1	5	2	6	0
4	39	1	6	1	0
8	9	12	7	17
1	2	5	0	0
1	2	4	3
4	1	5	2	0
1	2	4	5	6
5	1	6	9	0
1	4,3	2	7	10
0	1	0	2	5
0	1	3	9	5
1	2	5	22	6	9	0
1	2	4	3	5
1	2	6	5	4	0
1	3	5	4	2
1	3	4	6	7
3	2	10	5	17
0	2	5	4	1	7
2	12	6	2	0
1	2	4	10	7
1	2	4	0	5
4	1	5	2	0	9
1	2	4	6	2
1	4	5	7	3
0	2	3	1	2
8	10	13	17
1	3	4	2
4	2	1	5	6
5	2	5	3	8
2	5	3	1	6	0
1	2	3	6
2	4	5	1	0	7	23
4	1	2	6
3	1	4	2	0	6
1	2	3	7	0	10	4,5
2	4	7	10
2	1	3	0	4	21
1	2	6	4
2	3	4	3
0	2	7	1	6
4	1	0	6	5
4	6	7	2
2	3	4	1	0	7
1	2	3	10	4
1	4	2	6	5
1	2	3	0	4
1	2	3	6	5
4	1	2	8	4
1	25	5	6	4
2	1	5	9	1
0	4	1	2	3	6
4	5	2	1	8
1	2	4	5
6	7	-1	15
1	2	3	4	0
2	3	4	1	5	0
1	3	6	11	5	0
4	6	2	0	1
2	3	4	5	1	0
1	2	5	4
1	6	2	3	5	4
0	1	2	4
0	2	6	12	1	0
1	5	2	4	0	6
0	2	6	5	3
6	11	7	5
1	2	5	6	49	3	0	11
3	5	6	8
1	2	4	0
0	2	1	4	6
1	9	5	2	44
0	8	2	7
0	1	5	6	3	2	9
2	3	5	1	6
1	2	3	6	8	0
1	5	6	7	2
1	2	6	4	10	5
0	1	2	3	4	6
1	4	2	9
1	2	3	5	0
0	8	1	2	0
1	2	5	4	0
3	1	4	7
1	3	5	2	4
2	3	1	5	6	0
1	7	12	6	0
3	7	5	4
1	2	10	5
4	6	5	8
1	2	3	5	6
1	2	4	0
1	5	0	6	0
0	1	5	6	4
1	4	5	2	0
5	2	3	6	1	0
2	3	5	4	1
0	3	2	4	1
1	2	4	10	6
6	2	7,8	3	6
1	3	2	6	4
2	3	6	1
1	2	5	7
1	2	4	3	5
6	1	7	8
1	2	5	36	0
3	2	8	4	5
4	1	6	2	5
2	3	9	6	0
5	6	7	8
1	3	2	4	14
5	1	2	6	7
2	3	6	7	1	8
1	2	10	11
0	1	2	5
1	2	3	5	4
1	5	2	6	4	0
1	2	6	5	4
2,1	9	5	3
6	1	10	8	2	0
1	2	5	10
1	2	8	6	10	0
0	2	1	9	7
4	3	5	1	6	0
2	3	5	4	1
1	5	8	0
5	2	7	10	1	9
1	2	0	6	0
5	1	6	0	8
0	1	7	2	4
1	2	5	4	0
0	3	2	4	1
4	1	2	8	0	5
0	1	2	4	5
3	4	5	6	0	2	16
3	2	7,3	10	9	1	0
1	5	2	19	0
0	1	2	7	4
1	3	2	4	5
3	7	1	8	9	6
1	7	8	2	3
1	2	4	8	9	0	11
4	5	2	6	1	7
1	2	5	4	3	7	0	6
1	2	3	4	5
1	2	3	6	7	0
1	2	5	6	4
3	5	1	4
1	3	9	2	11
0	3,4	1	7	10
19	2	5	4	0	9
0	3	2	1	0
0	4	5	4	0
0	1	3	6	4
2	3	4	5	1	0
0	21,19	8,9	6
1	2	4	6	5
1	2	8	4
3	2	4	5	1
1	2	3	9	4
1	2	7	3	1
1	2	6	7	4	9
1	2	4	5	6
1	2	3	5	4	0
3	1	7	8	0	2
1	2	1	4	0
4	5	1	8	-1
1	2	3	5
0	1	2	3	5	8
5	1	9	2
0	1	2	8
1	4	2	8	15	0
2	1	8	10	4	0
1	2	3	5	0	4
0	1	3	2	10	7	11
5	1	3	8	2
4	4	2	5	10
1	2	9	6,7
10	2	4	11	9
2	4	5	8	1
1	2	4	3	5	0
1	2	4	10	6	0	3
1	4	2	0	5
1	5	2	4	6
12	1	10	3,4	4
1	2	3	5	4
1	2	3	1	0
0	3	2	12	5
1	2	5	3,2	7
1	2	6	5	4
1	2	5	3	0
0	39	3	6	5	2
5	2	1	6	3	0
1	3	4	7	8	6
1	2	3	4	0
0	1,2	5	4	3
1	2	1	6	7	0
4	5	2	6	0	1
1	3	6	5	4
4	2	7	6	1	5	0
0	1	3	9	2	14
0	1	4	2	5
1	2	5	1	11	4	0
4	1	6	0	5
2	3	4	5	0
1	3	2	4	6
2	4	3	1	0
0	2	4	5	1
5	1	3	2	6	15
2	3	4	0	0
0	2	1	9	2
3	4	6	5	2	1
3	2	5	6	1
0	3	4	2	1	6	7
0	8	11	10
1	2	1	4
0	1	5	4	7
1	2	3	6
1	4	2	9
1	2	7	6
5,4	2	1	8	0	11
1	4	2	6	5
3	4	6	2	1
1	2	5	0	4	3	26
6	14	2	3	4	7	7
1	3	0,1	2	0
1	2	5	7	6	0
1	2	1	4
1	2	6	7	3
1	2	4	3	7
1	2	3	4	20
0	1	4	2	3
5	3	6	2
1	2	4	5	12	15	0
3	1	2	4	5
0	1	2	7	3	1	4
1	2	5	6	3	11	0
0	1	11	8	9
0	2	1	4	3
0	1	2	3
1	2	3	4	0
0	2	1	3	20
7	8	2	10	1	0	40
3,5	7	8	10	0
0	1	2	7
1	2	3	4	0
4	2	5	6	1	6
1	2	5	3	7
1	2	5	4	6	13
1	2	13	10	0
18,3	26	19	44	43,22	46
1	2	8	0	8	0
1	3	2	6
4	1	2	5	3	0
3	1	2	4	5
1	2	4	6	0	8
5	3	4	11
1	4	5	2	19
1	2	10	2	1
1	2	6	4
5	5	9	4	2	0
3	2	3	4
1	2	11	5	1
1	5	0	16	11
1	2	3	10	6	0
3	14	4	5
0	1	3	4	2	5
6	1	11	8	0
0	1	2	5	4
1	2	7	3	5	4
1	2	4	1	5
1	2	3	8	0
1	2	5	4	0	7
1	2	4	3	6
2	3	4	1	5
0	3	1	4	8
1	5	3	2	7	0	5	9
1	2	3	4
1	2	4	6	3	0
1	2	3	4	11
1	2	6	4	3
4	2	5	3	1	0	6
2	3	5	0	1	4
2	3	4	5	1	0
1	3	2	0	6	5
1	3	4	2	5
2	3	4	1
4	1	5	2	6
4	8	1	2	0	9
1	2	3	8	0	7
0	8	7	6	4
1	5	3,2	0	14
2	1	5	6	9	0
0	3	13	15
1	2	4	6	3
1	10	19	22	11	0
0	3	1	4	2
1	5	7	3	4
1	2	8	5
1	2	5,4	3	0
1	2	3	4
1	2	4	3	6
2	3	4	6	8
12	8	2	4	0	5
1	2	3	5	4
1	2	1	4	5
26	26	1	2	22,15
2	3	6	7
2	10	6	4
1	2	6	7	4	0
1	2	7	1	4
1	5	2	4	7
4	5	2	1	8
4	1	2	0	8
0	1	3	4	2
8	1	15	11	3	0
2	4	1	5	7
4	5	6	2	1	0
2	7	1	12	4
4	1	13	5	5	0
1	2	1	4	6
3	2	1	5	4
1	2	3	6
0	1	2	4	3
5	6	2	7	1
1	2	3	5	13
16	12	3	5	4
0	2	5	3	1	4	9
1	5	8	6
3	2	6	7	9
1	2	4	3
1	2	4	3	0
1	2	3	5	4	0
1	2	3	4	5	6
1	2	4	0	5	9
4	1	22	6,7	5	0
1	4	7	2	3
1	2	5	4	3	0
1	2	9	4	5
4	6	9	2	1
1	2	1	6	11
2	3	5	4	1	0
1	4	5	2
1	2	1	0	6	0	35
0	3	2	4	5
4	1	2	6	7	0
3	1	6	4	0	7
1	2	5	3	4	0
2	1	4	5	0
0	3	4	12	0
0	1	5	14	2
1	8	6	8	9	0
1	2	3	4
1	2	3	7	5
1	2	4	8	0
1	7	6	8	2
2	3	4	5
1	2	3	4	0	6
0	1	2	4	9	8
1	2	3	12
5	1	2	3	6
1	3	5	2	6
1	2	4	3
0	2	4	3	1	6
0	1	2	5	4
2	2	3	5	1	8
2	3	1	4	5	0	6
1	2	6	5
1	2	4	3	5	3
1	4	5	7	0	7
0	1	0	2	7
0	5	2	1	4	6
0	1	5	4	2
1	2	3	6	5	0
3	1	2	4	5	0
0	1,2	3	1	6
0	5	4	2
0	1	1	2	5
1	2	3	7	6	0
1	2	3	5	4	0
1	2	5	4	6	0
0	3	1	2	5
2	3	4	1	0
1	2	5	3	0	4
1	2	4	5	8
0	3	1	9	8
2	6	1	7	0	12
1	2	3	5	7	0
1	2	5	6	7
4	2	1	7	6
1	5	2	6	4
6	1	7	9
1	2	7	6	3
4	6	2	1	30
1	4	5	6	2	0
1	2	4	5	8	7	6
2	1	3	4	0
1	2	4	5	0
6	1	11	14
1	2	4	5	6
14	3	2	6	9
0	1	2	5	3
1	2	5	6	4	16	0	3
1	2	3	4	5
6	3	2	9	7
0	3	2	8	0	5
1	2	5	6	4	0
1	2	6	13	5	4
3	6	1	7	2	0
1	9	7	12
1	2	3	0
6	5	3	11	0
0	1	6	7
1	3	2	6
0	2	6	9
1	2	4	3	5	0
1	2	4	6	3
11	5	6	2	4	0
1	2	3	4	0	12	6
4	1	2	3	7	4
1	2	7	6	0	3
-1	-1	0	0	0	2
1	3	2	4
1	2	4	3	5	0
4	1	2	6	5	0
0	14	2	1	4
1	2	4	3
2	3	1	5	0	8
1	2	3	5	4	0
1	2	3	5	11	0
4	2	7	8	1
1	2	4	3
5	3	10	2	8	9
2	3	4	5
5	1	11	10
1	2	9	0	0
1	2	5	8	6
1	3	6	11	5	0
